Frame,Time (ns),Solvent accessible surface area
1,0.0,39.625060398083974
2,0.100002,78.37510729569559
3,0.200004,49.829409754951044
4,0.30000600000000005,58.81104213074262
5,0.400008,58.81431543565872
6,0.50001,67.54082676187777
7,0.6000120000000001,54.753516632659796
8,0.700014,60.5749778591929
9,0.800016,71.71208302058412
10,0.900018,57.91251777394667
11,1.00002,54.41996083437984
12,1.1000219999999998,67.42550613628687
13,1.2000240000000002,74.77796305294133
14,1.3000260000000001,41.87711313862002
15,1.400028,62.86869944687393
16,1.50003,87.8459951613715
17,1.600032,64.951010993561
18,1.700034,92.52896243227828
19,1.800036,84.33389501687248
20,1.9000380000000001,76.34063074911806
21,2.00004,91.56972182263117
22,2.1000419999999997,92.34839040372442
23,2.2000439999999997,75.35235070587915
24,2.300046,86.68747181944863
25,2.4000480000000004,67.72199300815973
26,2.5000500000000003,88.10701754491578
27,2.6000520000000003,70.61978178686381
28,2.700054,66.51433966026437
29,2.800056,48.19748335238545
30,2.900058,62.96394117382652
31,3.00006,53.97511651523293
32,3.100062,64.9846170000878
33,3.200064,66.43418635747732
34,3.300066,61.06786994291533
35,3.400068,81.82314345503987
36,3.50007,50.41154326259614
37,3.600072,59.61243624582954
38,3.700074,59.51618324414803
39,3.8000760000000002,51.96042812204922
40,3.900078,48.279445477116084
41,4.00008,57.22163261396508
42,4.1000820000000004,58.197203264366664
43,4.2000839999999995,41.019065124802765
44,4.300086,47.57555687246598
45,4.400087999999999,61.88431013570589
46,4.50009,53.57932220489529
47,4.600092,96.75241745028704
48,4.700094,76.6572351805847
49,4.800096000000001,44.65634747259263
50,4.900098,54.78062227771864
51,5.000100000000001,59.464385075418924
52,5.100102,57.23879937440202
53,5.2001040000000005,63.635158175549805
54,5.3001059999999995,70.33694473010235
55,5.400108,51.54355160654868
56,5.500109999999999,59.70555907702206
57,5.600112,54.82080837847276
58,5.700114,77.79248923711086
59,5.800116,66.58183488214806
60,5.900118,89.67939976547034
61,6.00012,56.402811369608266
62,6.100122000000001,66.38756638151042
63,6.200124,70.85004278439158
64,6.300126000000001,44.08442632646276
65,6.400128,55.132922308989116
66,6.50013,57.031510812493494
67,6.600132,64.96808085745856
68,6.700134,58.043507468898966
69,6.800136,61.69629047597114
70,6.900138,43.982937583633635
71,7.00014,53.2870357135281
72,7.100142,35.558312865704266
73,7.200144,35.014968435344656
74,7.300146,48.21862534118019
75,7.400148,65.25100615978147
76,7.5001500000000005,66.8752503141729
77,7.6001520000000005,77.4849388642495
78,7.700154,72.99194177677492
79,7.800156,50.84037721991963
80,7.900158,41.966040356126236
81,8.00016,57.84733846768482
82,8.100162000000001,73.21195649023231
83,8.200164000000001,62.256832434760085
84,8.300166,59.201046479530376
85,8.400167999999999,71.36898154000744
