Frame,Time (ns),Solvent accessible surface area
1,0.0,202.20339862400172
2,0.100002,324.8644131022538
3,0.200004,279.2595380945996
4,0.30000600000000005,322.30001420664894
5,0.400008,313.85186956756763
6,0.50001,329.36397450857066
7,0.6000120000000001,252.15890808047573
8,0.700014,294.7289707269713
9,0.800016,287.90368137891244
10,0.900018,293.01044624138353
11,1.00002,280.6897211977642
12,1.1000219999999998,319.3059653649192
13,1.2000240000000002,323.7832818865089
14,1.3000260000000001,315.86555835603525
15,1.400028,297.3290077303554
16,1.50003,268.9436497261183
17,1.600032,308.5796583354735
18,1.700034,297.98873239165806
19,1.800036,281.72793307872
20,1.9000380000000001,316.55519391978993
21,2.00004,318.17296697403845
22,2.1000419999999997,298.2650198622025
23,2.2000439999999997,250.51964950724127
24,2.300046,274.6494258550288
25,2.4000480000000004,257.20770049053095
26,2.5000500000000003,282.6767147962594
27,2.6000520000000003,283.09240582436087
28,2.700054,267.96171686449
29,2.800056,255.01459093390537
30,2.900058,274.04686612230824
31,3.00006,323.5208785728306
32,3.100062,287.91310284271844
33,3.200064,316.2506680468555
34,3.300066,292.66599124570126
35,3.400068,306.7229055386532
36,3.50007,290.0312955313167
37,3.600072,277.44120794848044
38,3.700074,222.93076861592456
39,3.8000760000000002,259.60800215054763
40,3.900078,272.47822016552414
41,4.00008,229.849730237548
42,4.1000820000000004,222.90039827667732
43,4.2000839999999995,253.09365868551708
44,4.300086,261.0734220025212
45,4.400087999999999,242.0983094708241
46,4.50009,242.44717964241707
47,4.600092,239.0084526927971
48,4.700094,236.364948580087
49,4.800096000000001,269.1139290636614
50,4.900098,240.59272276181167
51,5.000100000000001,273.85806895164734
52,5.100102,327.93554949673074
53,5.2001040000000005,270.04377142630455
54,5.3001059999999995,271.37019466626657
55,5.400108,267.88617773898545
56,5.500109999999999,269.2869128225765
57,5.600112,229.60043965947392
58,5.700114,219.78863459617742
59,5.800116,227.6714171033287
60,5.900118,220.69349781771717
61,6.00012,238.88561526729774
62,6.100122000000001,256.58085036459227
63,6.200124,265.27940476485935
64,6.300126000000001,230.05551436497547
65,6.400128,279.5637693075543
66,6.50013,238.72028798613982
67,6.600132,198.4225476191075
68,6.700134,251.9688223701811
